rt,trial_index,subject,form_assignment,button_pressed,condition,topic,speaker,form,response,already_heard_by_speaker,Gender,Native_Speaker,Music_Ability,Age,Mobile
,81,lr0rmdm9fl,non_conventional,,request,office,19,nonconventional,,No,Female,Yes,5,20,Yes
680.66,82,lr0rmdm9fl,non_conventional,0,request,office,19,nonconventional,Request,No,Female,Yes,5,20,Yes
,83,lr0rmdm9fl,non_conventional,,statement,laptop,19,nonconventional,,No,Female,Yes,5,20,Yes
433.62,84,lr0rmdm9fl,non_conventional,0,statement,laptop,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,85,lr0rmdm9fl,non_conventional,,request,soup,19,nonconventional,,No,Female,Yes,5,20,Yes
1040.905,86,lr0rmdm9fl,non_conventional,0,request,soup,19,nonconventional,Request,No,Female,Yes,5,20,Yes
,87,lr0rmdm9fl,non_conventional,,request,phone,19,nonconventional,,No,Female,Yes,5,20,Yes
1469.595,88,lr0rmdm9fl,non_conventional,0,request,phone,19,nonconventional,Request,No,Female,Yes,5,20,Yes
,89,lr0rmdm9fl,non_conventional,,statement,phone,19,nonconventional,,No,Female,Yes,5,20,Yes
1551.74,90,lr0rmdm9fl,non_conventional,0,statement,phone,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,91,lr0rmdm9fl,non_conventional,,statement,soup,19,nonconventional,,No,Female,Yes,5,20,Yes
1182.9,92,lr0rmdm9fl,non_conventional,0,statement,soup,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,93,lr0rmdm9fl,non_conventional,,statement,office,19,nonconventional,,No,Female,Yes,5,20,Yes
170.52,94,lr0rmdm9fl,non_conventional,0,statement,office,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,95,lr0rmdm9fl,non_conventional,,request,back,19,nonconventional,,No,Female,Yes,5,20,Yes
1169.555,96,lr0rmdm9fl,non_conventional,1,request,back,19,nonconventional,Non-Request,No,Female,Yes,5,20,Yes
,97,lr0rmdm9fl,non_conventional,,statement,back,19,nonconventional,,No,Female,Yes,5,20,Yes
940.48,98,lr0rmdm9fl,non_conventional,0,statement,back,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,99,lr0rmdm9fl,non_conventional,,request,car,19,nonconventional,,No,Female,Yes,5,20,Yes
14505.185,100,lr0rmdm9fl,non_conventional,0,request,car,19,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,101,lr0rmdm9fl,non_conventional,,statement,phone,2,nonconventional,,No,Female,Yes,5,20,Yes
3698.83,102,lr0rmdm9fl,non_conventional,0,statement,phone,2,nonconventional,Request,No,Female,Yes,5,20,Yes
,103,lr0rmdm9fl,non_conventional,,statement,soup,2,nonconventional,,No,Female,Yes,5,20,Yes
515.57,104,lr0rmdm9fl,non_conventional,0,statement,soup,2,nonconventional,Request,No,Female,Yes,5,20,Yes
,105,lr0rmdm9fl,non_conventional,,request,office,2,nonconventional,,No,Female,Yes,5,20,Yes
5033.565,106,lr0rmdm9fl,non_conventional,0,request,office,2,nonconventional,Request,No,Female,Yes,5,20,Yes
,107,lr0rmdm9fl,non_conventional,,request,phone,2,nonconventional,,No,Female,Yes,5,20,Yes
495.59,108,lr0rmdm9fl,non_conventional,0,request,phone,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,109,lr0rmdm9fl,non_conventional,,request,soup,2,nonconventional,,No,Female,Yes,5,20,Yes
244.015,110,lr0rmdm9fl,non_conventional,0,request,soup,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,111,lr0rmdm9fl,non_conventional,,statement,car,2,nonconventional,,No,Female,Yes,5,20,Yes
285.64,112,lr0rmdm9fl,non_conventional,0,statement,car,2,nonconventional,Request,No,Female,Yes,5,20,Yes
,113,lr0rmdm9fl,non_conventional,,statement,office,2,nonconventional,,No,Female,Yes,5,20,Yes
274.77,114,lr0rmdm9fl,non_conventional,0,statement,office,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,115,lr0rmdm9fl,non_conventional,,statement,back,2,nonconventional,,No,Female,Yes,5,20,Yes
1125.015,116,lr0rmdm9fl,non_conventional,1,statement,back,2,nonconventional,Non-Request,No,Female,Yes,5,20,Yes
,117,lr0rmdm9fl,non_conventional,,statement,laptop,2,nonconventional,,No,Female,Yes,5,20,Yes
729.875,118,lr0rmdm9fl,non_conventional,0,statement,laptop,2,nonconventional,Request,No,Female,Yes,5,20,Yes
,119,lr0rmdm9fl,non_conventional,,request,back,2,nonconventional,,No,Female,Yes,5,20,Yes
399.72,120,lr0rmdm9fl,non_conventional,0,request,back,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,121,lr0rmdm9fl,non_conventional,,request,car,2,nonconventional,,No,Female,Yes,5,20,Yes
399.465,122,lr0rmdm9fl,non_conventional,0,request,car,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,123,lr0rmdm9fl,non_conventional,,request,laptop,2,nonconventional,,No,Female,Yes,5,20,Yes
78345.295,124,lr0rmdm9fl,non_conventional,0,request,laptop,2,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,125,lr0rmdm9fl,non_conventional,,request,phone,5,nonconventional,,No,Female,Yes,5,20,Yes
21712.645,126,lr0rmdm9fl,non_conventional,0,request,phone,5,nonconventional,Request,No,Female,Yes,5,20,Yes
,127,lr0rmdm9fl,non_conventional,,statement,car,5,nonconventional,,No,Female,Yes,5,20,Yes
2990.845,128,lr0rmdm9fl,non_conventional,0,statement,car,5,nonconventional,Request,No,Female,Yes,5,20,Yes
,129,lr0rmdm9fl,non_conventional,,request,soup,5,nonconventional,,No,Female,Yes,5,20,Yes
44981.905,130,lr0rmdm9fl,non_conventional,0,request,soup,5,nonconventional,Request,No,Female,Yes,5,20,Yes
,131,lr0rmdm9fl,non_conventional,,statement,office,5,nonconventional,,No,Female,Yes,5,20,Yes
1112.09,132,lr0rmdm9fl,non_conventional,1,statement,office,5,nonconventional,Non-Request,No,Female,Yes,5,20,Yes
,133,lr0rmdm9fl,non_conventional,,request,office,5,nonconventional,,No,Female,Yes,5,20,Yes
659.525,134,lr0rmdm9fl,non_conventional,1,request,office,5,nonconventional,Non-Request,Yes,Female,Yes,5,20,Yes
,135,lr0rmdm9fl,non_conventional,,statement,soup,5,nonconventional,,No,Female,Yes,5,20,Yes
472.035,136,lr0rmdm9fl,non_conventional,0,statement,soup,5,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,137,lr0rmdm9fl,non_conventional,,request,laptop,5,nonconventional,,No,Female,Yes,5,20,Yes
938.445,138,lr0rmdm9fl,non_conventional,0,request,laptop,5,nonconventional,Request,No,Female,Yes,5,20,Yes
,139,lr0rmdm9fl,non_conventional,,statement,phone,5,nonconventional,,No,Female,Yes,5,20,Yes
1232.94,140,lr0rmdm9fl,non_conventional,1,statement,phone,5,nonconventional,Non-Request,Yes,Female,Yes,5,20,Yes
,141,lr0rmdm9fl,non_conventional,,statement,back,5,nonconventional,,No,Female,Yes,5,20,Yes
549.59,142,lr0rmdm9fl,non_conventional,0,statement,back,5,nonconventional,Request,No,Female,Yes,5,20,Yes
,143,lr0rmdm9fl,non_conventional,,request,back,5,nonconventional,,No,Female,Yes,5,20,Yes
527.005,144,lr0rmdm9fl,non_conventional,0,request,back,5,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,145,lr0rmdm9fl,non_conventional,,request,car,5,nonconventional,,No,Female,Yes,5,20,Yes
1874.445,146,lr0rmdm9fl,non_conventional,0,request,car,5,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,147,lr0rmdm9fl,non_conventional,,statement,laptop,5,nonconventional,,No,Female,Yes,5,20,Yes
1091.005,148,lr0rmdm9fl,non_conventional,0,statement,laptop,5,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,149,lr0rmdm9fl,non_conventional,,request,car,18,nonconventional,,No,Female,Yes,5,20,Yes
2045.795,150,lr0rmdm9fl,non_conventional,1,request,car,18,nonconventional,Non-Request,No,Female,Yes,5,20,Yes
,151,lr0rmdm9fl,non_conventional,,request,back,18,nonconventional,,No,Female,Yes,5,20,Yes
2842.245,152,lr0rmdm9fl,non_conventional,0,request,back,18,nonconventional,Request,No,Female,Yes,5,20,Yes
,153,lr0rmdm9fl,non_conventional,,statement,soup,18,nonconventional,,No,Female,Yes,5,20,Yes
420.945,154,lr0rmdm9fl,non_conventional,0,statement,soup,18,nonconventional,Request,No,Female,Yes,5,20,Yes
,155,lr0rmdm9fl,non_conventional,,statement,laptop,18,nonconventional,,No,Female,Yes,5,20,Yes
2405.405,156,lr0rmdm9fl,non_conventional,0,statement,laptop,18,nonconventional,Request,No,Female,Yes,5,20,Yes
,157,lr0rmdm9fl,non_conventional,,request,office,18,nonconventional,,No,Female,Yes,5,20,Yes
316.615,158,lr0rmdm9fl,non_conventional,0,request,office,18,nonconventional,Request,No,Female,Yes,5,20,Yes
,159,lr0rmdm9fl,non_conventional,,statement,office,18,nonconventional,,No,Female,Yes,5,20,Yes
241.565,160,lr0rmdm9fl,non_conventional,0,statement,office,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,161,lr0rmdm9fl,non_conventional,,statement,car,18,nonconventional,,No,Female,Yes,5,20,Yes
223.065,162,lr0rmdm9fl,non_conventional,0,statement,car,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,163,lr0rmdm9fl,non_conventional,,request,laptop,18,nonconventional,,No,Female,Yes,5,20,Yes
363.225,164,lr0rmdm9fl,non_conventional,0,request,laptop,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,165,lr0rmdm9fl,non_conventional,,statement,phone,18,nonconventional,,No,Female,Yes,5,20,Yes
1175.06,166,lr0rmdm9fl,non_conventional,0,statement,phone,18,nonconventional,Request,No,Female,Yes,5,20,Yes
,167,lr0rmdm9fl,non_conventional,,request,soup,18,nonconventional,,No,Female,Yes,5,20,Yes
203.145,168,lr0rmdm9fl,non_conventional,0,request,soup,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,169,lr0rmdm9fl,non_conventional,,request,phone,18,nonconventional,,No,Female,Yes,5,20,Yes
967.755,170,lr0rmdm9fl,non_conventional,0,request,phone,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,171,lr0rmdm9fl,non_conventional,,statement,back,18,nonconventional,,No,Female,Yes,5,20,Yes
384.12,172,lr0rmdm9fl,non_conventional,0,statement,back,18,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,173,lr0rmdm9fl,non_conventional,,request,car,17,nonconventional,,No,Female,Yes,5,20,Yes
451.15,174,lr0rmdm9fl,non_conventional,0,request,car,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,175,lr0rmdm9fl,non_conventional,,request,soup,17,nonconventional,,No,Female,Yes,5,20,Yes
199.1,176,lr0rmdm9fl,non_conventional,0,request,soup,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,177,lr0rmdm9fl,non_conventional,,request,laptop,17,nonconventional,,No,Female,Yes,5,20,Yes
1223.15,178,lr0rmdm9fl,non_conventional,0,request,laptop,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,179,lr0rmdm9fl,non_conventional,,statement,laptop,17,nonconventional,,No,Female,Yes,5,20,Yes
438.03,180,lr0rmdm9fl,non_conventional,0,statement,laptop,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,181,lr0rmdm9fl,non_conventional,,statement,office,17,nonconventional,,No,Female,Yes,5,20,Yes
3610.02,182,lr0rmdm9fl,non_conventional,0,statement,office,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,183,lr0rmdm9fl,non_conventional,,request,back,17,nonconventional,,No,Female,Yes,5,20,Yes
1855.58,184,lr0rmdm9fl,non_conventional,0,request,back,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,185,lr0rmdm9fl,non_conventional,,statement,soup,17,nonconventional,,No,Female,Yes,5,20,Yes
491.785,186,lr0rmdm9fl,non_conventional,0,statement,soup,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,187,lr0rmdm9fl,non_conventional,,request,office,17,nonconventional,,No,Female,Yes,5,20,Yes
332.33,188,lr0rmdm9fl,non_conventional,0,request,office,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,189,lr0rmdm9fl,non_conventional,,request,phone,17,nonconventional,,No,Female,Yes,5,20,Yes
431.29,190,lr0rmdm9fl,non_conventional,0,request,phone,17,nonconventional,Request,No,Female,Yes,5,20,Yes
,191,lr0rmdm9fl,non_conventional,,statement,back,17,nonconventional,,No,Female,Yes,5,20,Yes
887.625,192,lr0rmdm9fl,non_conventional,0,statement,back,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,193,lr0rmdm9fl,non_conventional,,statement,phone,17,nonconventional,,No,Female,Yes,5,20,Yes
2092.695,194,lr0rmdm9fl,non_conventional,0,statement,phone,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,195,lr0rmdm9fl,non_conventional,,statement,car,17,nonconventional,,No,Female,Yes,5,20,Yes
349.545,196,lr0rmdm9fl,non_conventional,0,statement,car,17,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,197,lr0rmdm9fl,non_conventional,,statement,car,1,nonconventional,,No,Female,Yes,5,20,Yes
1400.805,198,lr0rmdm9fl,non_conventional,0,statement,car,1,nonconventional,Request,No,Female,Yes,5,20,Yes
,199,lr0rmdm9fl,non_conventional,,statement,phone,1,nonconventional,,No,Female,Yes,5,20,Yes
2800.615,200,lr0rmdm9fl,non_conventional,1,statement,phone,1,nonconventional,Non-Request,No,Female,Yes,5,20,Yes
,201,lr0rmdm9fl,non_conventional,,statement,office,1,nonconventional,,No,Female,Yes,5,20,Yes
843.405,202,lr0rmdm9fl,non_conventional,0,statement,office,1,nonconventional,Request,No,Female,Yes,5,20,Yes
,203,lr0rmdm9fl,non_conventional,,statement,laptop,1,nonconventional,,No,Female,Yes,5,20,Yes
3584.965,204,lr0rmdm9fl,non_conventional,0,statement,laptop,1,nonconventional,Request,No,Female,Yes,5,20,Yes
,205,lr0rmdm9fl,non_conventional,,statement,back,1,nonconventional,,No,Female,Yes,5,20,Yes
273.79,206,lr0rmdm9fl,non_conventional,0,statement,back,1,nonconventional,Request,No,Female,Yes,5,20,Yes
,207,lr0rmdm9fl,non_conventional,,statement,soup,1,nonconventional,,No,Female,Yes,5,20,Yes
538.135,208,lr0rmdm9fl,non_conventional,0,statement,soup,1,nonconventional,Request,No,Female,Yes,5,20,Yes
,209,lr0rmdm9fl,non_conventional,,request,phone,1,nonconventional,,No,Female,Yes,5,20,Yes
433.365,210,lr0rmdm9fl,non_conventional,0,request,phone,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,211,lr0rmdm9fl,non_conventional,,request,soup,1,nonconventional,,No,Female,Yes,5,20,Yes
395.845,212,lr0rmdm9fl,non_conventional,0,request,soup,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,213,lr0rmdm9fl,non_conventional,,request,office,1,nonconventional,,No,Female,Yes,5,20,Yes
544.95,214,lr0rmdm9fl,non_conventional,0,request,office,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,215,lr0rmdm9fl,non_conventional,,request,laptop,1,nonconventional,,No,Female,Yes,5,20,Yes
450.03,216,lr0rmdm9fl,non_conventional,0,request,laptop,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,217,lr0rmdm9fl,non_conventional,,request,back,1,nonconventional,,No,Female,Yes,5,20,Yes
555.355,218,lr0rmdm9fl,non_conventional,0,request,back,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
,219,lr0rmdm9fl,non_conventional,,request,car,1,nonconventional,,No,Female,Yes,5,20,Yes
522.07,220,lr0rmdm9fl,non_conventional,0,request,car,1,nonconventional,Request,Yes,Female,Yes,5,20,Yes
11269.62,221,lr0rmdm9fl,non_conventional,,,,,,,No,Female,Yes,5,20,Yes
9073.535,222,lr0rmdm9fl,non_conventional,,,,,,,No,Female,Yes,5,20,Yes
2117.4,223,lr0rmdm9fl,non_conventional,,,,,,,No,Female,Yes,5,20,Yes
564964.63,0,prr2tm2hqe,non_conventional,,,,,,,No,Female,Yes,3,20,No
183487.435,1,prr2tm2hqe,non_conventional,,,,,,,No,Female,Yes,3,20,No
2273.875,2,prr2tm2hqe,non_conventional,,,,,,,No,Female,Yes,3,20,No
8215.275,3,prr2tm2hqe,non_conventional,2,,,,,,No,Female,Yes,3,20,No
105165.31,4,prr2tm2hqe,non_conventional,,,,,,,No,Female,Yes,3,20,No
,5,prr2tm2hqe,non_conventional,,request,laptop,19,nonconventional,,No,Female,Yes,3,20,No
14998.72,6,prr2tm2hqe,non_conventional,1,request,laptop,19,nonconventional,Non-Request,No,Female,Yes,3,20,No
,7,prr2tm2hqe,non_conventional,,request,phone,19,nonconventional,,No,Female,Yes,3,20,No
4842.79,8,prr2tm2hqe,non_conventional,1,request,phone,19,nonconventional,Non-Request,No,Female,Yes,3,20,No
,9,prr2tm2hqe,non_conventional,,statement,back,19,nonconventional,,No,Female,Yes,3,20,No
10486.725,10,prr2tm2hqe,non_conventional,1,statement,back,19,nonconventional,Non-Request,No,Female,Yes,3,20,No
,11,prr2tm2hqe,non_conventional,,request,car,19,nonconventional,,No,Female,Yes,3,20,No
5013.905,12,prr2tm2hqe,non_conventional,0,request,car,19,nonconventional,Request,No,Female,Yes,3,20,No
,13,prr2tm2hqe,non_conventional,,statement,laptop,19,nonconventional,,No,Female,Yes,3,20,No
7092.115,14,prr2tm2hqe,non_conventional,0,statement,laptop,19,nonconventional,Request,Yes,Female,Yes,3,20,No
,15,prr2tm2hqe,non_conventional,,statement,phone,19,nonconventional,,No,Female,Yes,3,20,No
1771.915,16,prr2tm2hqe,non_conventional,0,statement,phone,19,nonconventional,Request,Yes,Female,Yes,3,20,No
,17,prr2tm2hqe,non_conventional,,statement,office,19,nonconventional,,No,Female,Yes,3,20,No
5087.335,18,prr2tm2hqe,non_conventional,1,statement,office,19,nonconventional,Non-Request,No,Female,Yes,3,20,No
,19,prr2tm2hqe,non_conventional,,request,office,19,nonconventional,,No,Female,Yes,3,20,No
5638.085,20,prr2tm2hqe,non_conventional,1,request,office,19,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,21,prr2tm2hqe,non_conventional,,statement,soup,19,nonconventional,,No,Female,Yes,3,20,No
790.905,22,prr2tm2hqe,non_conventional,1,statement,soup,19,nonconventional,Non-Request,No,Female,Yes,3,20,No
,23,prr2tm2hqe,non_conventional,,request,back,19,nonconventional,,No,Female,Yes,3,20,No
10694.82,24,prr2tm2hqe,non_conventional,1,request,back,19,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,25,prr2tm2hqe,non_conventional,,request,soup,19,nonconventional,,No,Female,Yes,3,20,No
558.89,26,prr2tm2hqe,non_conventional,1,request,soup,19,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,27,prr2tm2hqe,non_conventional,,statement,car,19,nonconventional,,No,Female,Yes,3,20,No
2983.235,28,prr2tm2hqe,non_conventional,0,statement,car,19,nonconventional,Request,Yes,Female,Yes,3,20,No
,29,prr2tm2hqe,non_conventional,,request,soup,7,nonconventional,,No,Female,Yes,3,20,No
3923.415,30,prr2tm2hqe,non_conventional,1,request,soup,7,nonconventional,Non-Request,No,Female,Yes,3,20,No
,31,prr2tm2hqe,non_conventional,,statement,soup,7,nonconventional,,No,Female,Yes,3,20,No
1259.42,32,prr2tm2hqe,non_conventional,0,statement,soup,7,nonconventional,Request,Yes,Female,Yes,3,20,No
,33,prr2tm2hqe,non_conventional,,request,back,7,nonconventional,,No,Female,Yes,3,20,No
2380.07,34,prr2tm2hqe,non_conventional,0,request,back,7,nonconventional,Request,No,Female,Yes,3,20,No
,35,prr2tm2hqe,non_conventional,,request,laptop,7,nonconventional,,No,Female,Yes,3,20,No
408.79,36,prr2tm2hqe,non_conventional,1,request,laptop,7,nonconventional,Non-Request,No,Female,Yes,3,20,No
,37,prr2tm2hqe,non_conventional,,request,car,7,nonconventional,,No,Female,Yes,3,20,No
1227.2,38,prr2tm2hqe,non_conventional,1,request,car,7,nonconventional,Non-Request,No,Female,Yes,3,20,No
,39,prr2tm2hqe,non_conventional,,statement,phone,7,nonconventional,,No,Female,Yes,3,20,No
745.665,40,prr2tm2hqe,non_conventional,0,statement,phone,7,nonconventional,Request,No,Female,Yes,3,20,No
,41,prr2tm2hqe,non_conventional,,statement,office,7,nonconventional,,No,Female,Yes,3,20,No
646.36,42,prr2tm2hqe,non_conventional,0,statement,office,7,nonconventional,Request,No,Female,Yes,3,20,No
,43,prr2tm2hqe,non_conventional,,request,office,7,nonconventional,,No,Female,Yes,3,20,No
558.215,44,prr2tm2hqe,non_conventional,1,request,office,7,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,45,prr2tm2hqe,non_conventional,,statement,back,7,nonconventional,,No,Female,Yes,3,20,No
814.76,46,prr2tm2hqe,non_conventional,1,statement,back,7,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,47,prr2tm2hqe,non_conventional,,statement,car,7,nonconventional,,No,Female,Yes,3,20,No
1573.245,48,prr2tm2hqe,non_conventional,1,statement,car,7,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,49,prr2tm2hqe,non_conventional,,request,phone,7,nonconventional,,No,Female,Yes,3,20,No
589.66,50,prr2tm2hqe,non_conventional,1,request,phone,7,nonconventional,Non-Request,Yes,Female,Yes,3,20,No
,51,prr2tm2hqe,non_conventional,,statement,laptop,7,nonconventional,,No,Female,Yes,3,20,No
